Date,DateText,Median Global Temp C Deviation,Bias Uncertainty (Lower 95 CI),Bias Uncertainty (Upper 95 CI),Measurement and Sampling Uncertainty (Lower 95 CI),Measurement and Sampling Uncertainty (Upper 95 CI),Coverage Uncertainty (Lower 95 CI),Coverage Uncertainty (Upper 95 CI),"Measurement, Sampling, and Bias Uncertainty (Lower 95 CI)","Measurement, Sampling, and Bias Uncertainty (Upper 95 CI)",Combined Uncertainty (Lower 95 CI),Combined Uncertainty (Upper 95 CI)
1944-10-01,1944/10,0.209,0.158,0.245,0.128,0.29,0.021,0.39799999999999996,0.11,0.299,-0.005,0.41700000000000004
1944-11-01,1944/11,0.006999999999999999,-0.040999999999999995,0.043,-0.073,0.086,-0.166,0.179,-0.08900000000000001,0.094,-0.191,0.19899999999999998
1944-12-01,1944/12,-0.034,-0.096,0.002,-0.113,0.045,-0.212,0.14300000000000002,-0.135,0.053,-0.239,0.162
1945-01-01,1945/01,-0.01,-0.065,0.035,-0.092,0.07200000000000001,-0.213,0.193,-0.10800000000000001,0.08199999999999999,-0.235,0.213
1945-02-01,1945/02,-0.10300000000000001,-0.154,-0.054000000000000006,-0.18600000000000003,-0.02,-0.27699999999999997,0.07200000000000001,-0.2,-0.006999999999999999,-0.302,0.096
1945-03-01,1945/03,-0.048,-0.096,-0.01,-0.135,0.039,-0.212,0.11599999999999999,-0.152,0.049,-0.242,0.14300000000000002
1945-04-01,1945/04,0.168,0.11900000000000001,0.207,0.081,0.254,0.018000000000000002,0.317,0.062,0.262,-0.016,0.34299999999999997
1945-05-01,1945/05,-0.10800000000000001,-0.162,-0.071,-0.19699999999999998,-0.019,-0.29100000000000004,0.076,-0.21,-0.01,-0.318,0.10099999999999999
1945-06-01,1945/06,-0.003,-0.06,0.034,-0.083,0.077,-0.172,0.166,-0.098,0.087,-0.196,0.188
1945-07-01,1945/07,-0.084,-0.133,-0.045,-0.168,0.0,-0.306,0.139,-0.183,0.009000000000000001,-0.32799999999999996,0.157
1945-08-01,1945/08,0.364,0.306,0.405,0.276,0.452,0.126,0.602,0.261,0.462,0.105,0.622
1945-09-01,1945/09,0.161,0.113,0.2,0.075,0.24600000000000002,-0.09699999999999999,0.418,0.062,0.255,-0.115,0.434
1945-10-01,1945/10,0.17300000000000001,0.12300000000000001,0.20600000000000002,0.092,0.254,-0.04,0.387,0.076,0.259,-0.063,0.401
1945-11-01,1945/11,-0.012,-0.047,0.015,-0.098,0.075,-0.179,0.156,-0.10800000000000001,0.079,-0.205,0.17800000000000002
1945-12-01,1945/12,-0.20199999999999999,-0.244,-0.171,-0.287,-0.11699999999999999,-0.363,-0.042,-0.29600000000000004,-0.111,-0.38799999999999996,-0.018000000000000002
1946-01-01,1946/01,0.096,0.055999999999999994,0.12300000000000001,0.015,0.177,-0.113,0.305,0.009000000000000001,0.182,-0.13,0.322
1946-02-01,1946/02,0.039,0.0,0.078,-0.045,0.12300000000000001,-0.127,0.20600000000000002,-0.052000000000000005,0.131,-0.151,0.22899999999999998
1946-03-01,1946/03,-0.062,-0.106,-0.025,-0.151,0.027000000000000003,-0.217,0.094,-0.16,0.036000000000000004,-0.24600000000000002,0.121
1946-04-01,1946/04,0.139,0.095,0.182,0.055,0.222,-0.013000000000000001,0.29100000000000004,0.043,0.233,-0.040999999999999995,0.318
1946-05-01,1946/05,-0.11,-0.161,-0.076,-0.191,-0.028999999999999998,-0.278,0.057999999999999996,-0.20800000000000002,-0.019,-0.306,0.079
1946-06-01,1946/06,-0.255,-0.304,-0.20600000000000002,-0.34,-0.17,-0.41100000000000003,-0.099,-0.35100000000000003,-0.156,-0.43799999999999994,-0.069
1946-07-01,1946/07,-0.043,-0.092,0.013999999999999999,-0.12300000000000001,0.038,-0.23800000000000002,0.152,-0.138,0.054000000000000006,-0.259,0.17600000000000002
1946-08-01,1946/08,-0.147,-0.207,-0.10099999999999999,-0.22399999999999998,-0.07,-0.37200000000000005,0.078,-0.243,-0.06,-0.39299999999999996,0.092
1946-09-01,1946/09,-0.015,-0.07,0.027999999999999997,-0.096,0.066,-0.23800000000000002,0.20800000000000002,-0.11199999999999999,0.077,-0.26,0.225
1946-10-01,1946/10,-0.052000000000000005,-0.09300000000000001,0.001,-0.128,0.025,-0.225,0.122,-0.141,0.044000000000000004,-0.24600000000000002,0.147
1946-11-01,1946/11,-0.094,-0.155,-0.05,-0.174,-0.015,-0.223,0.035,-0.193,-0.004,-0.257,0.063
1946-12-01,1946/12,-0.361,-0.42100000000000004,-0.299,-0.43799999999999994,-0.28300000000000003,-0.506,-0.21600000000000003,-0.46299999999999997,-0.261,-0.539,-0.184
1947-01-01,1947/01,-0.113,-0.16899999999999998,-0.052000000000000005,-0.19,-0.037000000000000005,-0.307,0.081,-0.20800000000000002,-0.018000000000000002,-0.32899999999999996,0.10300000000000001
1947-02-01,1947/02,-0.174,-0.23399999999999999,-0.126,-0.252,-0.09699999999999999,-0.317,-0.032,-0.267,-0.077,-0.34299999999999997,-0.001
1947-03-01,1947/03,-0.064,-0.131,-0.001,-0.14300000000000002,0.013999999999999999,-0.215,0.087,-0.168,0.04,-0.248,0.11800000000000001
1947-04-01,1947/04,0.08900000000000001,0.027999999999999997,0.15,0.011000000000000001,0.166,-0.061,0.23800000000000002,-0.006999999999999999,0.187,-0.08900000000000001,0.26899999999999996
1947-05-01,1947/05,-0.057,-0.115,-0.006,-0.135,0.021,-0.22899999999999998,0.114,-0.159,0.039,-0.257,0.139
1947-06-01,1947/06,0.004,-0.055999999999999994,0.06,-0.071,0.08,-0.14300000000000002,0.152,-0.09,0.1,-0.171,0.18
1947-07-01,1947/07,-0.003,-0.063,0.071,-0.08,0.073,-0.195,0.188,-0.10300000000000001,0.1,-0.21899999999999997,0.214
1947-08-01,1947/08,-0.04,-0.102,0.025,-0.113,0.033,-0.264,0.184,-0.13699999999999998,0.054000000000000006,-0.285,0.203
1947-09-01,1947/09,-0.068,-0.124,-0.015,-0.14400000000000002,0.006999999999999999,-0.287,0.151,-0.16699999999999998,0.03,-0.309,0.172
1947-10-01,1947/10,0.068,0.019,0.134,-0.008,0.14300000000000002,-0.11599999999999999,0.251,-0.026000000000000002,0.174,-0.13699999999999998,0.282
1947-11-01,1947/11,0.047,-0.031,0.10400000000000001,-0.03,0.124,-0.085,0.179,-0.064,0.14,-0.126,0.207
1947-12-01,1947/12,-0.175,-0.244,-0.11,-0.251,-0.099,-0.321,-0.028999999999999998,-0.282,-0.075,-0.358,0.001
1948-01-01,1948/01,0.08900000000000001,0.037000000000000005,0.153,0.015,0.163,-0.09,0.268,-0.004,0.184,-0.11199999999999999,0.292
1948-02-01,1948/02,-0.12300000000000001,-0.18100000000000002,-0.068,-0.195,-0.051,-0.28600000000000003,0.040999999999999995,-0.213,-0.027999999999999997,-0.309,0.067
1948-03-01,1948/03,-0.17800000000000002,-0.248,-0.09699999999999999,-0.247,-0.109,-0.324,-0.032,-0.275,-0.076,-0.354,0.0
1948-04-01,1948/04,-0.045,-0.109,0.013000000000000001,-0.11699999999999999,0.026000000000000002,-0.198,0.107,-0.142,0.048,-0.22699999999999998,0.133
1948-05-01,1948/05,0.10099999999999999,0.034,0.153,0.03,0.172,-0.069,0.271,0.001,0.192,-0.098,0.293
1948-06-01,1948/06,0.069,0.006,0.13,-0.004,0.14300000000000002,-0.077,0.21600000000000003,-0.024,0.16699999999999998,-0.10400000000000001,0.245
1948-07-01,1948/07,-0.10400000000000001,-0.16699999999999998,-0.028999999999999998,-0.177,-0.032,-0.295,0.087,-0.201,-0.002,-0.317,0.114
1948-08-01,1948/08,-0.003,-0.07200000000000001,0.063,-0.07200000000000001,0.065,-0.22399999999999998,0.217,-0.099,0.08900000000000001,-0.244,0.235
1948-09-01,1948/09,-0.055999999999999994,-0.11800000000000001,-0.004,-0.129,0.018000000000000002,-0.263,0.152,-0.155,0.038,-0.287,0.17
1948-10-01,1948/10,0.022000000000000002,-0.032,0.096,-0.048,0.091,-0.14800000000000002,0.191,-0.068,0.124,-0.17,0.22
1948-11-01,1948/11,-0.059000000000000004,-0.13,-0.002,-0.135,0.017,-0.185,0.067,-0.166,0.036000000000000004,-0.22399999999999998,0.099
1948-12-01,1948/12,-0.198,-0.26,-0.136,-0.26899999999999996,-0.127,-0.353,-0.043,-0.3,-0.1,-0.384,-0.015
1949-01-01,1949/01,0.149,0.10400000000000001,0.20199999999999999,0.083,0.215,-0.019,0.317,0.066,0.233,-0.039,0.337
1949-02-01,1949/02,-0.14400000000000002,-0.19,-0.09,-0.21,-0.078,-0.27699999999999997,-0.011000000000000001,-0.22399999999999998,-0.062,-0.299,0.012
1949-03-01,1949/03,-0.175,-0.235,-0.111,-0.239,-0.11199999999999999,-0.304,-0.047,-0.26,-0.083,-0.32899999999999996,-0.017
1949-04-01,1949/04,0.004,-0.05,0.049,-0.063,0.07,-0.14,0.147,-0.08199999999999999,0.087,-0.16399999999999998,0.16899999999999998
1949-05-01,1949/05,-0.053,-0.10800000000000001,-0.009000000000000001,-0.12,0.015,-0.212,0.106,-0.142,0.031,-0.23600000000000002,0.127
1949-06-01,1949/06,-0.184,-0.233,-0.138,-0.253,-0.11599999999999999,-0.32799999999999996,-0.04,-0.267,-0.099,-0.35,-0.016
1949-07-01,1949/07,-0.099,-0.151,-0.036000000000000004,-0.163,-0.034,-0.29,0.09300000000000001,-0.183,-0.011000000000000001,-0.308,0.11199999999999999
1949-08-01,1949/08,-0.042,-0.099,0.012,-0.11,0.027000000000000003,-0.278,0.19399999999999998,-0.131,0.042,-0.295,0.207
1949-09-01,1949/09,-0.079,-0.125,-0.033,-0.14400000000000002,-0.013999999999999999,-0.287,0.129,-0.16399999999999998,0.001,-0.305,0.142
1949-10-01,1949/10,-0.034,-0.078,0.015,-0.1,0.033,-0.188,0.121,-0.115,0.052000000000000005,-0.20800000000000002,0.14300000000000002
1949-11-01,1949/11,-0.081,-0.13699999999999998,-0.039,-0.151,-0.012,-0.20600000000000002,0.043,-0.171,0.0,-0.235,0.067
1949-12-01,1949/12,-0.19,-0.24600000000000002,-0.141,-0.256,-0.12300000000000001,-0.336,-0.044000000000000004,-0.27699999999999997,-0.10400000000000001,-0.36,-0.02
1950-01-01,1950/01,-0.318,-0.36,-0.268,-0.381,-0.255,-0.486,-0.15,-0.395,-0.239,-0.503,-0.132
1950-02-01,1950/02,-0.25,-0.293,-0.193,-0.319,-0.18,-0.384,-0.115,-0.33,-0.161,-0.406,-0.08800000000000001
1950-03-01,1950/03,-0.18100000000000002,-0.23800000000000002,-0.12,-0.247,-0.115,-0.312,-0.049,-0.266,-0.092,-0.33799999999999997,-0.022000000000000002
1950-04-01,1950/04,-0.17300000000000001,-0.22,-0.125,-0.239,-0.106,-0.317,-0.028999999999999998,-0.256,-0.09,-0.34,-0.006999999999999999
1950-05-01,1950/05,-0.094,-0.145,-0.049,-0.158,-0.028999999999999998,-0.25,0.063,-0.17800000000000002,-0.013000000000000001,-0.271,0.083
1950-06-01,1950/06,-0.076,-0.124,-0.027000000000000003,-0.142,-0.01,-0.221,0.069,-0.156,0.011000000000000001,-0.24100000000000002,0.09300000000000001
1950-07-01,1950/07,-0.044000000000000004,-0.08800000000000001,0.022000000000000002,-0.109,0.021,-0.22699999999999998,0.139,-0.125,0.049,-0.242,0.163
1950-08-01,1950/08,-0.12,-0.172,-0.066,-0.18600000000000003,-0.054000000000000006,-0.348,0.10800000000000001,-0.20199999999999999,-0.036000000000000004,-0.36200000000000004,0.12300000000000001
1950-09-01,1950/09,-0.106,-0.15,-0.059000000000000004,-0.17300000000000001,-0.039,-0.316,0.10400000000000001,-0.18899999999999997,-0.023,-0.332,0.11900000000000001
1950-10-01,1950/10,-0.129,-0.175,-0.07400000000000001,-0.195,-0.063,-0.282,0.025,-0.20800000000000002,-0.04,-0.301,0.049
1950-11-01,1950/11,-0.391,-0.44299999999999995,-0.34600000000000003,-0.455,-0.326,-0.511,-0.27,-0.475,-0.312,-0.5379999999999999,-0.24600000000000002
1950-12-01,1950/12,-0.25,-0.297,-0.195,-0.316,-0.184,-0.381,-0.11900000000000001,-0.336,-0.162,-0.406,-0.092
1951-01-01,1951/01,-0.354,-0.396,-0.31,-0.414,-0.293,-0.514,-0.19399999999999998,-0.428,-0.278,-0.53,-0.17600000000000002
1951-02-01,1951/02,-0.461,-0.498,-0.405,-0.525,-0.397,-0.588,-0.33399999999999996,-0.534,-0.37799999999999995,-0.606,-0.309
1951-03-01,1951/03,-0.293,-0.341,-0.244,-0.35700000000000004,-0.22899999999999998,-0.42700000000000005,-0.16,-0.373,-0.213,-0.449,-0.138
1951-04-01,1951/04,-0.10800000000000001,-0.154,-0.064,-0.171,-0.045,-0.256,0.039,-0.185,-0.033,-0.275,0.057
1951-05-01,1951/05,-0.015,-0.057999999999999996,0.025,-0.081,0.051,-0.171,0.141,-0.096,0.066,-0.191,0.161
1951-06-01,1951/06,0.033,-0.006999999999999999,0.077,-0.032,0.09699999999999999,-0.11,0.175,-0.044000000000000004,0.11,-0.129,0.195
1951-07-01,1951/07,0.040999999999999995,0.001,0.096,-0.024,0.106,-0.16,0.242,-0.034,0.126,-0.172,0.261
1951-08-01,1951/08,0.135,0.09300000000000001,0.191,0.075,0.196,-0.091,0.36200000000000004,0.061,0.214,-0.10300000000000001,0.376
1951-09-01,1951/09,0.091,0.054000000000000006,0.136,0.03,0.153,-0.11699999999999999,0.299,0.022000000000000002,0.168,-0.126,0.315
1951-10-01,1951/10,0.135,0.094,0.191,0.075,0.195,-0.018000000000000002,0.28800000000000003,0.061,0.21899999999999997,-0.034,0.31
1951-11-01,1951/11,-0.035,-0.083,0.003,-0.09699999999999999,0.026000000000000002,-0.154,0.083,-0.11199999999999999,0.039,-0.177,0.105
1951-12-01,1951/12,0.18,0.14,0.23,0.122,0.239,0.051,0.309,0.107,0.258,0.033,0.331
1952-01-01,1952/01,0.184,0.146,0.226,0.12,0.248,0.025,0.342,0.109,0.262,0.009000000000000001,0.361
1952-02-01,1952/02,0.13,0.098,0.18100000000000002,0.07,0.191,0.008,0.253,0.062,0.21,-0.008,0.27699999999999997
1952-03-01,1952/03,-0.131,-0.177,-0.078,-0.191,-0.071,-0.258,-0.004,-0.207,-0.053,-0.28,0.018000000000000002
1952-04-01,1952/04,0.053,0.006,0.106,-0.009000000000000001,0.115,-0.09,0.196,-0.023,0.131,-0.109,0.21600000000000003
1952-05-01,1952/05,0.036000000000000004,-0.012,0.076,-0.026000000000000002,0.09699999999999999,-0.121,0.192,-0.043,0.113,-0.14,0.21
1952-06-01,1952/06,0.039,-0.005,0.087,-0.02,0.098,-0.10099999999999999,0.179,-0.035,0.115,-0.11900000000000001,0.198
1952-07-01,1952/07,0.1,0.055,0.157,0.038,0.161,-0.08900000000000001,0.28800000000000003,0.025,0.184,-0.102,0.308
1952-08-01,1952/08,0.09300000000000001,0.048,0.142,0.032,0.153,-0.135,0.321,0.017,0.16699999999999998,-0.14800000000000002,0.332
1952-09-01,1952/09,0.1,0.059000000000000004,0.145,0.038,0.161,-0.11,0.309,0.026000000000000002,0.17600000000000002,-0.122,0.32299999999999995
1952-10-01,1952/10,-0.006999999999999999,-0.052000000000000005,0.047,-0.068,0.053,-0.158,0.14400000000000002,-0.08,0.07200000000000001,-0.174,0.16399999999999998
1952-11-01,1952/11,-0.18600000000000003,-0.23600000000000002,-0.146,-0.24600000000000002,-0.126,-0.31,-0.061,-0.264,-0.115,-0.33299999999999996,-0.043
1952-12-01,1952/12,-0.062,-0.10300000000000001,-0.012,-0.12,-0.004,-0.193,0.068,-0.134,0.016,-0.21,0.092
1953-01-01,1953/01,0.064,0.019,0.10400000000000001,0.001,0.126,-0.086,0.213,-0.011000000000000001,0.139,-0.10300000000000001,0.231
1953-02-01,1953/02,0.147,0.105,0.195,0.087,0.207,0.025,0.268,0.076,0.22399999999999998,0.006999999999999999,0.292
1953-03-01,1953/03,0.126,0.079,0.17800000000000002,0.067,0.18600000000000003,-0.003,0.256,0.051,0.20800000000000002,-0.023,0.27899999999999997
1953-04-01,1953/04,0.191,0.152,0.23399999999999999,0.13,0.251,0.048,0.33299999999999996,0.11800000000000001,0.267,0.031,0.353
1953-05-01,1953/05,0.138,0.08900000000000001,0.182,0.076,0.2,-0.02,0.29600000000000004,0.061,0.217,-0.036000000000000004,0.316
1953-06-01,1953/06,0.16699999999999998,0.124,0.21600000000000003,0.105,0.22899999999999998,0.022000000000000002,0.311,0.091,0.245,0.004,0.331
1953-07-01,1953/07,0.048,0.008,0.094,-0.012,0.109,-0.138,0.235,-0.024,0.126,-0.151,0.252
1953-08-01,1953/08,0.099,0.055,0.146,0.04,0.159,-0.127,0.325,0.024,0.17300000000000001,-0.14,0.337
1953-09-01,1953/09,0.077,0.039,0.121,0.017,0.13699999999999998,-0.127,0.28,0.006999999999999999,0.155,-0.13699999999999998,0.297
1953-10-01,1953/10,0.073,0.028999999999999998,0.127,0.012,0.134,-0.081,0.22699999999999998,-0.001,0.15,-0.098,0.245
1953-11-01,1953/11,-0.067,-0.106,-0.03,-0.133,-0.001,-0.188,0.055,-0.146,0.009000000000000001,-0.212,0.076
1953-12-01,1953/12,0.091,0.051,0.14,0.033,0.14800000000000002,-0.049,0.231,0.02,0.168,-0.065,0.252
1954-01-01,1954/01,-0.237,-0.275,-0.198,-0.299,-0.17600000000000002,-0.396,-0.078,-0.31,-0.162,-0.41100000000000003,-0.061
1954-02-01,1954/02,-0.086,-0.12,-0.039,-0.145,-0.026000000000000002,-0.21,0.039,-0.154,-0.009000000000000001,-0.22699999999999998,0.061
1954-03-01,1954/03,-0.153,-0.195,-0.102,-0.213,-0.094,-0.28800000000000003,-0.018000000000000002,-0.225,-0.07200000000000001,-0.305,0.005
1954-04-01,1954/04,-0.145,-0.19,-0.098,-0.207,-0.083,-0.287,-0.003,-0.221,-0.068,-0.306,0.017
1954-05-01,1954/05,-0.205,-0.25,-0.163,-0.265,-0.146,-0.359,-0.052000000000000005,-0.28,-0.13,-0.376,-0.033
1954-06-01,1954/06,-0.126,-0.163,-0.081,-0.188,-0.064,-0.265,0.013000000000000001,-0.2,-0.051,-0.28300000000000003,0.032
1954-07-01,1954/07,-0.19899999999999998,-0.24,-0.145,-0.26,-0.138,-0.38799999999999996,-0.01,-0.27,-0.11800000000000001,-0.39799999999999996,0.008
1954-08-01,1954/08,-0.09300000000000001,-0.131,-0.055999999999999994,-0.151,-0.035,-0.32,0.134,-0.163,-0.024,-0.331,0.14300000000000002
1954-09-01,1954/09,-0.086,-0.121,-0.042,-0.146,-0.026000000000000002,-0.29100000000000004,0.12,-0.157,-0.01,-0.302,0.134
1954-10-01,1954/10,-0.03,-0.071,0.027999999999999997,-0.09,0.028999999999999998,-0.18100000000000002,0.12,-0.102,0.045,-0.196,0.13699999999999998
1954-11-01,1954/11,0.022000000000000002,-0.019,0.057999999999999996,-0.038,0.083,-0.096,0.14,-0.05,0.094,-0.11599999999999999,0.161
1954-12-01,1954/12,-0.23199999999999998,-0.27399999999999997,-0.191,-0.29,-0.175,-0.364,-0.1,-0.303,-0.158,-0.382,-0.08
1955-01-01,1955/01,0.124,0.083,0.16399999999999998,0.067,0.18100000000000002,-0.024,0.273,0.055999999999999994,0.195,-0.039,0.29
1955-02-01,1955/02,-0.168,-0.19699999999999998,-0.11900000000000001,-0.226,-0.111,-0.28800000000000003,-0.049,-0.23399999999999999,-0.092,-0.303,-0.025
1955-03-01,1955/03,-0.405,-0.444,-0.364,-0.465,-0.345,-0.5329999999999999,-0.27699999999999997,-0.478,-0.33299999999999996,-0.5529999999999999,-0.259
1955-04-01,1955/04,-0.24600000000000002,-0.28800000000000003,-0.20600000000000002,-0.305,-0.18600000000000003,-0.387,-0.10400000000000001,-0.318,-0.175,-0.405,-0.08800000000000001
1955-05-01,1955/05,-0.23199999999999998,-0.27699999999999997,-0.19399999999999998,-0.29100000000000004,-0.174,-0.386,-0.079,-0.305,-0.162,-0.402,-0.064
1955-06-01,1955/06,-0.163,-0.19399999999999998,-0.122,-0.21899999999999997,-0.107,-0.302,-0.025,-0.22699999999999998,-0.094,-0.315,-0.006999999999999999
1955-07-01,1955/07,-0.19899999999999998,-0.237,-0.157,-0.256,-0.141,-0.387,-0.01,-0.265,-0.128,-0.397,0.004
1955-08-01,1955/08,-0.062,-0.098,-0.021,-0.11900000000000001,-0.005,-0.28600000000000003,0.162,-0.129,0.006999999999999999,-0.29600000000000004,0.172
1955-09-01,1955/09,-0.114,-0.153,-0.075,-0.174,-0.055,-0.316,0.08800000000000001,-0.182,-0.042,-0.326,0.102
1955-10-01,1955/10,-0.166,-0.20600000000000002,-0.11900000000000001,-0.223,-0.109,-0.315,-0.017,-0.235,-0.09300000000000001,-0.32899999999999996,0.0
1955-11-01,1955/11,-0.316,-0.35700000000000004,-0.27899999999999997,-0.371,-0.261,-0.429,-0.203,-0.382,-0.25,-0.447,-0.184
1955-12-01,1955/12,-0.337,-0.381,-0.297,-0.392,-0.281,-0.46299999999999997,-0.21,-0.40399999999999997,-0.264,-0.479,-0.18899999999999997
1956-01-01,1956/01,-0.247,-0.28,-0.21600000000000003,-0.303,-0.191,-0.39399999999999996,-0.1,-0.313,-0.18,-0.408,-0.085
1956-02-01,1956/02,-0.34600000000000003,-0.377,-0.3,-0.40299999999999997,-0.289,-0.46399999999999997,-0.22899999999999998,-0.41100000000000003,-0.27399999999999997,-0.479,-0.207
1956-03-01,1956/03,-0.315,-0.349,-0.27699999999999997,-0.369,-0.261,-0.44,-0.19,-0.38,-0.249,-0.456,-0.174
1956-04-01,1956/04,-0.335,-0.376,-0.29600000000000004,-0.391,-0.278,-0.473,-0.196,-0.402,-0.267,-0.489,-0.18100000000000002
1956-05-01,1956/05,-0.28,-0.327,-0.243,-0.33799999999999997,-0.222,-0.428,-0.132,-0.349,-0.212,-0.444,-0.11699999999999999
1956-06-01,1956/06,-0.23,-0.26,-0.2,-0.28800000000000003,-0.172,-0.363,-0.09699999999999999,-0.297,-0.163,-0.379,-0.081
1956-07-01,1956/07,-0.20600000000000002,-0.245,-0.16899999999999998,-0.266,-0.147,-0.387,-0.026000000000000002,-0.27399999999999997,-0.136,-0.39899999999999997,-0.012
1956-08-01,1956/08,-0.25,-0.289,-0.212,-0.303,-0.19699999999999998,-0.473,-0.027000000000000003,-0.314,-0.185,-0.48200000000000004,-0.017
1956-09-01,1956/09,-0.28300000000000003,-0.316,-0.248,-0.341,-0.225,-0.48100000000000004,-0.085,-0.349,-0.215,-0.491,-0.07200000000000001
1956-10-01,1956/10,-0.233,-0.271,-0.195,-0.29,-0.177,-0.38,-0.086,-0.299,-0.166,-0.39299999999999996,-0.071
1956-11-01,1956/11,-0.262,-0.29600000000000004,-0.231,-0.316,-0.20800000000000002,-0.375,-0.149,-0.32799999999999996,-0.19899999999999998,-0.39299999999999996,-0.133
1956-12-01,1956/12,-0.209,-0.243,-0.171,-0.264,-0.153,-0.332,-0.085,-0.275,-0.14,-0.348,-0.067
1957-01-01,1957/01,-0.16699999999999998,-0.196,-0.132,-0.222,-0.11199999999999999,-0.302,-0.032,-0.231,-0.102,-0.316,-0.017
1957-02-01,1957/02,-0.131,-0.159,-0.08900000000000001,-0.184,-0.077,-0.244,-0.018000000000000002,-0.192,-0.064,-0.259,0.001
1957-03-01,1957/03,-0.188,-0.226,-0.145,-0.242,-0.134,-0.315,-0.061,-0.25,-0.121,-0.32899999999999996,-0.044000000000000004
1957-04-01,1957/04,-0.064,-0.098,-0.03,-0.11900000000000001,-0.01,-0.196,0.067,-0.127,0.001,-0.209,0.084
1957-05-01,1957/05,0.049,0.013999999999999999,0.087,-0.008,0.107,-0.09699999999999999,0.196,-0.017,0.11699999999999999,-0.111,0.21100000000000002
1957-06-01,1957/06,0.08199999999999999,0.049,0.115,0.027000000000000003,0.13699999999999998,-0.045,0.20800000000000002,0.017,0.145,-0.061,0.223
1957-07-01,1957/07,-0.0,-0.037000000000000005,0.043,-0.057,0.055999999999999994,-0.175,0.174,-0.065,0.071,-0.185,0.19
1957-08-01,1957/08,0.09300000000000001,0.063,0.139,0.036000000000000004,0.149,-0.11900000000000001,0.305,0.027000000000000003,0.161,-0.129,0.315
1957-09-01,1957/09,0.037000000000000005,0.009000000000000001,0.07400000000000001,-0.02,0.094,-0.157,0.231,-0.027000000000000003,0.106,-0.166,0.244
1957-10-01,1957/10,-0.015,-0.052000000000000005,0.024,-0.073,0.042,-0.159,0.128,-0.08199999999999999,0.054000000000000006,-0.172,0.145
1957-11-01,1957/11,0.055,0.021,0.09300000000000001,0.0,0.109,-0.049,0.159,-0.01,0.11900000000000001,-0.067,0.177
1957-12-01,1957/12,0.151,0.11800000000000001,0.195,0.098,0.205,0.035,0.267,0.09,0.22,0.021,0.28800000000000003
1958-01-01,1958/01,0.267,0.24100000000000002,0.309,0.21100000000000002,0.322,0.132,0.401,0.205,0.335,0.12,0.419
1958-02-01,1958/02,0.184,0.157,0.22399999999999998,0.13,0.23800000000000002,0.073,0.295,0.121,0.25,0.057,0.313
1958-03-01,1958/03,0.001,-0.03,0.04,-0.052000000000000005,0.053,-0.121,0.12300000000000001,-0.06,0.064,-0.136,0.138
1958-04-01,1958/04,0.035,-0.0,0.066,-0.02,0.09,-0.091,0.162,-0.028999999999999998,0.1,-0.107,0.17800000000000002
1958-05-01,1958/05,0.032,-0.005,0.073,-0.024,0.08800000000000001,-0.113,0.177,-0.034,0.098,-0.128,0.191
1958-06-01,1958/06,-0.015,-0.044000000000000004,0.016,-0.07200000000000001,0.040999999999999995,-0.14,0.11,-0.079,0.049,-0.156,0.125
1958-07-01,1958/07,0.040999999999999995,0.004,0.081,-0.013999999999999999,0.096,-0.133,0.215,-0.025,0.109,-0.14400000000000002,0.228
1958-08-01,1958/08,0.004,-0.026000000000000002,0.037000000000000005,-0.048,0.055,-0.21100000000000002,0.21899999999999997,-0.055999999999999994,0.065,-0.22,0.22699999999999998
1958-09-01,1958/09,-0.053,-0.085,-0.015,-0.109,0.003,-0.24600000000000002,0.14,-0.114,0.015,-0.253,0.154
